id,id_externo,id_pedido_raw,id_producto_raw,id_ref_raw,nombre_linea,cantidad,precio_unitario,descuento_pct,iva_pct,total_linea,raw_json,inserted_at,id_pedido,id_pedido_estado,id_pedido_linea_origen,id_producto_referencia,ean,referencia,nombre,precio_unit,dto,subtotal,fecha_limite,fecha_completado,fecha_anulado,motivo
19,3189564.0,,,,,16.0,,,,,"{'ID': 3189564.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003274447.0, 'NOMBRE': 'Manual. Limpieza de cristales en edificios y locales (MF1087_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '14.9519', 'CANTIDAD': 16.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 0.0, 'SUBTOTAL': '179.42', 'ESAPLAZOS': 0.0, 'PRECIODTO': '11.2139', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 08.59.45.813883 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327444.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.524339 AM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '7.18', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327444.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327444.0,9000003274447.0,327444.0,Manual. Limpieza de cristales en edificios y locales (MF1087_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108),,,179.42,,,,Pedido no encontrado (850426)
20,3189569.0,,,,,1.0,,,,,"{'ID': 3189569.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003274461.0, 'NOMBRE': 'Manual. Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales (MF0972_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.3365', 'CANTIDAD': 1.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.01.33.898163 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327446.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.524162 AM', 'FECHALIMITE': '03/27/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327446.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327446.0,9000003274461.0,327446.0,"Manual. Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales (MF0972_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)",,,0.0,2025-03-27,,,Pedido no encontrado (850426)
21,3189566.0,,,,,16.0,,,,,"{'ID': 3189566.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003274454.0, 'NOMBRE': 'Manual. Técnicas y procedimientos de limpieza con utilización de maquinaria (MF1088_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.8654', 'CANTIDAD': 16.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 0.0, 'SUBTOTAL': '250.39', 'ESAPLAZOS': 0.0, 'PRECIODTO': '15.6491', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.00.25.052305 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327445.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.523975 AM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '10.02', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327445.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327445.0,9000003274454.0,327445.0,Manual. Técnicas y procedimientos de limpieza con utilización de maquinaria (MF1088_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108),,,250.39,,,,Pedido no encontrado (850426)
22,3189570.0,,,,,16.0,,,,,"{'ID': 3189570.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003274478.0, 'NOMBRE': 'Manual. Limpieza del mobiliario interior (MF0996_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.6731', 'CANTIDAD': 16.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 0.0, 'SUBTOTAL': '248.08', 'ESAPLAZOS': 0.0, 'PRECIODTO': '15.5048', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.01.56.730156 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327447.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.523007 AM', 'FECHALIMITE': '03/27/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '9.92', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327447.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327447.0,9000003274478.0,327447.0,Manual. Limpieza del mobiliario interior (MF0996_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108),,,248.08,2025-03-27,,,Pedido no encontrado (850426)
23,3189568.0,,,,,16.0,,,,,"{'ID': 3189568.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003274461.0, 'NOMBRE': 'Manual. Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales (MF0972_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.3365', 'CANTIDAD': 16.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 0.0, 'SUBTOTAL': '244.04', 'ESAPLAZOS': 0.0, 'PRECIODTO': '15.2524', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.01.13.314213 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327446.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.524074 AM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '9.76', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327446.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327446.0,9000003274461.0,327446.0,"Manual. Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales (MF0972_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)",,,244.04,,,,Pedido no encontrado (850426)
24,3189571.0,,,,,1.0,,,,,"{'ID': 3189571.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003274478.0, 'NOMBRE': 'Manual. Limpieza del mobiliario interior (MF0996_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.6731', 'CANTIDAD': 1.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.02.15.231303 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327447.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.523110 AM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327447.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327447.0,9000003274478.0,327447.0,Manual. Limpieza del mobiliario interior (MF0996_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108),,,0.0,,,,Pedido no encontrado (850426)
25,3189567.0,,,,,1.0,,,,,"{'ID': 3189567.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003274454.0, 'NOMBRE': 'Manual. Técnicas y procedimientos de limpieza con utilización de maquinaria (MF1088_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108)', 'PRECIO': '20.8654', 'CANTIDAD': 1.0, 'IDPEDIDO': 850426.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '19-MAR-25 09.00.48.244430 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327445.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAR-25 11.03.10.523200 AM', 'FECHALIMITE': '03/27/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327445.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850426.0,81.0,,327445.0,9000003274454.0,327445.0,Manual. Técnicas y procedimientos de limpieza con utilización de maquinaria (MF1088_1). Certificados de profesionalidad. Limpieza de superficies y mobiliario en edificio y locales (SSCM0108),,,0.0,2025-03-27,,,Pedido no encontrado (850426)
26,3191026.0,,,,,1.0,,,,,"{'ID': 3191026.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003274515.0, 'NOMBRE': 'Manual. Atención integral y centrada en la persona para profesionales de atención continuada en centros y domicilios (SSCG06). Especialidades formativas', 'PRECIO': '21.0385', 'CANTIDAD': 1.0, 'IDPEDIDO': 850922.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '24-MAR-25 08.51.29.396816 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327451.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '25-MAR-25 11.40.51.645931 AM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327451.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850922.0,81.0,,327451.0,9000003274515.0,327451.0,Manual. Atención integral y centrada en la persona para profesionales de atención continuada en centros y domicilios (SSCG06). Especialidades formativas,,,0.0,,,,Pedido no encontrado (850922)
27,3191025.0,,,,,16.0,,,,,"{'ID': 3191025.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003274515.0, 'NOMBRE': 'Manual. Atención integral y centrada en la persona para profesionales de atención continuada en centros y domicilios (SSCG06). Especialidades formativas', 'PRECIO': '21.0385', 'CANTIDAD': 16.0, 'IDPEDIDO': 850922.0, 'SINCARGO': 0.0, 'SUBTOTAL': '252.46', 'ESAPLAZOS': 0.0, 'PRECIODTO': '15.7789', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '24-MAR-25 08.51.06.436043 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327451.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '25-MAR-25 11.40.51.646090 AM', 'FECHALIMITE': '03/25/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '10.1', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327451.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,850922.0,81.0,,327451.0,9000003274515.0,327451.0,Manual. Atención integral y centrada en la persona para profesionales de atención continuada en centros y domicilios (SSCG06). Especialidades formativas,,,252.46,2025-03-25,,,Pedido no encontrado (850922)
49,3192734.0,,,,,15.0,,,,,"{'ID': 3192734.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003278148.0, 'NOMBRE': 'Manual. Operaciones auxiliares en el punto de venta (MF1327_1). Certificados de profesionalidad. Actividades auxiliares de comercio (COMT0211)', 'PRECIO': '20.1442', 'CANTIDAD': 15.0, 'IDPEDIDO': 851593.0, 'SINCARGO': 0.0, 'SUBTOTAL': '226.62', 'ESAPLAZOS': 0.0, 'PRECIODTO': '15.1082', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '27-MAR-25 03.05.31.977697 PM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327814.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '31-MAR-25 10.16.41.118096 AM', 'FECHALIMITE': '03/28/2025', 'IDDIRECCION': 117604.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '9.06', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327814.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,851593.0,81.0,,327814.0,9000003278148.0,327814.0,Manual. Operaciones auxiliares en el punto de venta (MF1327_1). Certificados de profesionalidad. Actividades auxiliares de comercio (COMT0211),,,226.62,2025-03-28,,,Pedido no encontrado (851593)
56,3192811.0,,,,,15.0,,,,,"{'ID': 3192811.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003278278.0, 'NOMBRE': 'Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas', 'PRECIO': '19.0577', 'CANTIDAD': 15.0, 'IDPEDIDO': 851613.0, 'SINCARGO': 0.0, 'SUBTOTAL': '214.4', 'ESAPLAZOS': 0.0, 'PRECIODTO': '14.2933', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '27-MAR-25 04.25.44.083463 PM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327827.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '31-MAR-25 02.38.59.521953 PM', 'FECHALIMITE': '03/31/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '8.58', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327827.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,851613.0,81.0,,327827.0,9000003278278.0,327827.0,Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas,,,214.4,2025-03-31,,,Pedido no encontrado (851613)
164,3197640.0,,,,,16.0,,,,,"{'ID': 3197640.0, 'DNA': 25.0, 'DTO': 0.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853626.0, 'SINCARGO': 0.0, 'SUBTOTAL': '384.64', 'ESAPLAZOS': 0.0, 'PRECIODTO': '24.04', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '15-APR-25 08.28.51.276049 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '30-APR-25 09.16.23.127148 AM', 'FECHALIMITE': None, 'IDDIRECCION': 250299.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '15.39', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853626.0,81.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,384.64,,,,Producto no encontrado (201991)
57,3192812.0,,,,,1.0,,,,,"{'ID': 3192812.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003278278.0, 'NOMBRE': 'Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas', 'PRECIO': '19.0577', 'CANTIDAD': 1.0, 'IDPEDIDO': 851613.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '27-MAR-25 04.27.01.996517 PM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327827.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '31-MAR-25 02.38.59.522060 PM', 'FECHALIMITE': '03/31/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327827.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,851613.0,81.0,,327827.0,9000003278278.0,327827.0,Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas,,,0.0,2025-03-31,,,Pedido no encontrado (851613)
62,3193529.0,,,,,15.0,,,,,"{'ID': 3193529.0, 'DNA': 25.0, 'DTO': 0.0, 'EAN': 9000000807594.0, 'NOMBRE': 'Manual. Preparación de pedidos (Transversal: MF1326_1). Certificados de profesionalidad', 'PRECIO': '16.8173', 'CANTIDAD': 15.0, 'IDPEDIDO': 851904.0, 'SINCARGO': 0.0, 'SUBTOTAL': '252.26', 'ESAPLAZOS': 0.0, 'PRECIODTO': '16.8173', 'CREATED_BY': 'CLOUDIA', 'CREATED_ON': '31-MAR-25 10.52.05.392865 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 80760.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '01-APR-25 01.13.21.715985 PM', 'FECHALIMITE': None, 'IDDIRECCION': 132328.0, 'IDPROVEEDOR': None, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '10.09', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 80759.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,851904.0,81.0,,80759.0,9000000807594.0,80760.0,Manual. Preparación de pedidos (Transversal: MF1326_1). Certificados de profesionalidad,,,252.26,,,,Producto no encontrado (80759)
